2025-12-24 00:00:00.013 [scheduling-1] [] INFO  c.y.news.pipeline.PipelineScheduler - Scheduled pipeline execution started
2025-12-24 00:42:16.237 [scheduling-1] [] ERROR c.y.news.llm.gemini.GeminiClient - [Gemini] Request failed: attempt=1, latencyMs=15018, error=java.util.concurrent.TimeoutException: Did not observe any item or terminal signal within 15000ms in 'Mono.flatMap ⇢ at org.springframework.web.reactive.function.client.DefaultWebClient$DefaultResponseSpec.bodyToMono(DefaultWebClient.java:596)' (and no fallback has been configured)
2025-12-24 00:42:16.239 [scheduling-1] [] INFO  c.y.news.llm.gemini.GeminiClient - [Gemini] Retrying: attempt=1, httpStatus=0, latencyMs=15018
2025-12-24 00:42:31.206 [scheduling-1] [] INFO  c.y.news.llm.gemini.GeminiClient - [Gemini] Request successful, attempt=2, latencyMs=13961, responseLength=1062
2025-12-24 00:42:31.249 [scheduling-1] [] INFO  c.y.news.card.CardGenerationService - Generated card 12 for issue 12
2025-12-24 00:42:31.261 [scheduling-1] [] INFO  c.y.news.card.CardGenerationService - Card generation completed: 1 success, 11 skipped, 0 failed
2025-12-24 00:42:31.261 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - [Card] Generated 1, Skipped 11, Failed 0
2025-12-24 00:42:31.269 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - ========== Pipeline finished ==========
Status: SUCCESS
Duration: 31252ms
RSS Saved: 2
Issues Created: 1, Updated: 8
Cards Created: 1, Failed: 0

========================================
2025-12-24 00:44:00.017 [scheduling-1] [] INFO  c.y.news.pipeline.PipelineScheduler - Scheduled pipeline execution started
2025-12-24 00:44:00.017 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - ========== Pipeline started at 2025-12-24T00:44:00.017498900 ==========
2025-12-24 00:44:00.017 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Starting collection from 16 feeds
2025-12-24 00:44:00.063 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.mk.co.kr, entries=50, saved=0
2025-12-24 00:44:00.175 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.hankyung.com, entries=50, saved=0
2025-12-24 00:44:00.203 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=rss.edaily.co.kr, entries=50, saved=0
2025-12-24 00:44:00.373 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=rss.mt.co.kr, entries=100, saved=0
2025-12-24 00:44:00.401 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.yonhapnews.co.kr, entries=0, saved=0
2025-12-24 00:44:00.459 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=www.hani.co.kr, error=Invalid XML: Error on line 1: Content is not allowed in prolog.
2025-12-24 00:44:00.486 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.khan.co.kr, entries=50, saved=0
2025-12-24 00:44:00.786 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=rss.donga.com, entries=50, saved=0
2025-12-24 00:44:00.839 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.chosun.com, entries=100, saved=0
2025-12-24 00:44:00.870 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=newsis.com, error=Invalid XML: Error on line 6: The element type "hr" must be terminated by the matching end-tag "</hr>".
2025-12-24 00:44:00.889 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=newsis.com, error=Invalid XML: Error on line 6: The element type "hr" must be terminated by the matching end-tag "</hr>".
2025-12-24 00:44:00.906 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=newsis.com, error=Invalid XML: Error on line 6: The element type "hr" must be terminated by the matching end-tag "</hr>".
2025-12-24 00:44:01.013 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=rss.kmib.co.kr, error=Failed to resolve 'rss.kmib.co.kr' [A(1)] after 2 queries 
2025-12-24 00:44:01.085 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.pressian.com, entries=25, saved=0
2025-12-24 00:44:01.159 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.sisain.co.kr, entries=20, saved=0
2025-12-24 00:44:01.295 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.labortoday.co.kr, entries=50, saved=0
2025-12-24 00:44:01.295 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Collection complete: totalFeeds=16, success=11, failed=5, totalSaved=0, elapsedMs=1278
2025-12-24 00:44:01.295 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - [RSS] Collected 0 articles
2025-12-24 00:44:01.295 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Starting clustering for articles from last 48 hours, limit=1000
2025-12-24 00:44:01.328 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Loaded 355 articles for clustering
2025-12-24 00:44:01.336 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Classified 210 out of 355 articles
2025-12-24 00:44:01.341 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 정책 이슈: 규제/정책 (fingerprint=POLICY:규제,대책,정책)
2025-12-24 00:44:01.344 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 정책 이슈: 관세/정책 (fingerprint=POLICY:관세,정책)
2025-12-24 00:44:01.346 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 정책 이슈: 지원/정책 (fingerprint=POLICY:금융위,정책,지원)
2025-12-24 00:44:01.349 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 증시 관련 이슈: 코스닥/코스피 (fingerprint=STOCK:주가,코스닥,코스피)
2025-12-24 00:44:01.353 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 증시 관련 이슈: 상승/주가 (fingerprint=STOCK:상승,주가,증시)
2025-12-24 00:44:01.356 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 금리 관련 이슈: 금리/인하 (fingerprint=RATE:금리,기준금리,인하)
2025-12-24 00:44:01.359 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 부동산 이슈: 부동산/주택 (fingerprint=REALESTATE:부동산,전세,주택)
2025-12-24 00:44:01.362 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 부동산 이슈: 아파트/주택 (fingerprint=REALESTATE:아파트,월세,주택)
2025-12-24 00:44:01.366 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 환율 관련 이슈: 환율/달러 (fingerprint=FX:달러,외환,환율)
2025-12-24 00:44:01.368 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Clustering completed: 0 created, 9 updated, 169 skipped
2025-12-24 00:44:01.368 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - [Cluster] Created 0, Updated 9, Skipped 169
2025-12-24 00:44:01.371 [scheduling-1] [] INFO  c.y.news.card.CardGenerationService - Found 12 card generation targets
2025-12-24 00:44:01.378 [scheduling-1] [] INFO  c.y.news.card.CardGenerationService - Card generation completed: 0 success, 12 skipped, 0 failed
2025-12-24 00:44:01.378 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - [Card] Generated 0, Skipped 12, Failed 0
2025-12-24 00:44:01.387 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - ========== Pipeline finished ==========
Status: SUCCESS
Duration: 1361ms
RSS Saved: 0
Issues Created: 0, Updated: 9
Cards Created: 0, Failed: 0

========================================
2025-12-24 00:46:00.011 [scheduling-1] [] INFO  c.y.news.pipeline.PipelineScheduler - Scheduled pipeline execution started
2025-12-24 00:46:00.011 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - ========== Pipeline started at 2025-12-24T00:46:00.011029900 ==========
2025-12-24 00:46:00.011 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Starting collection from 16 feeds
2025-12-24 00:46:00.050 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.mk.co.kr, entries=50, saved=0
2025-12-24 00:46:00.091 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.hankyung.com, entries=50, saved=0
2025-12-24 00:46:00.134 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=rss.edaily.co.kr, entries=50, saved=0
2025-12-24 00:46:00.317 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=rss.mt.co.kr, entries=100, saved=0
2025-12-24 00:46:00.347 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.yonhapnews.co.kr, entries=0, saved=0
2025-12-24 00:46:00.400 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=www.hani.co.kr, error=Invalid XML: Error on line 1: Content is not allowed in prolog.
2025-12-24 00:46:00.432 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.khan.co.kr, entries=50, saved=0
2025-12-24 00:46:00.484 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=rss.donga.com, entries=50, saved=0
2025-12-24 00:46:00.557 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.chosun.com, entries=100, saved=0
2025-12-24 00:46:00.581 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=newsis.com, error=Invalid XML: Error on line 6: The element type "hr" must be terminated by the matching end-tag "</hr>".
2025-12-24 00:46:00.599 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=newsis.com, error=Invalid XML: Error on line 6: The element type "hr" must be terminated by the matching end-tag "</hr>".
2025-12-24 00:46:00.618 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=newsis.com, error=Invalid XML: Error on line 6: The element type "hr" must be terminated by the matching end-tag "</hr>".
2025-12-24 00:46:00.757 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=rss.kmib.co.kr, error=Failed to resolve 'rss.kmib.co.kr' [A(1)] after 2 queries 
2025-12-24 00:46:00.826 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.pressian.com, entries=25, saved=0
2025-12-24 00:46:00.890 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.sisain.co.kr, entries=20, saved=0
2025-12-24 00:46:00.954 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.labortoday.co.kr, entries=50, saved=0
2025-12-24 00:46:00.954 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Collection complete: totalFeeds=16, success=11, failed=5, totalSaved=0, elapsedMs=943
2025-12-24 00:46:00.954 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - [RSS] Collected 0 articles
2025-12-24 00:46:00.954 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Starting clustering for articles from last 48 hours, limit=1000
2025-12-24 00:46:00.989 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Loaded 355 articles for clustering
2025-12-24 00:46:00.997 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Classified 210 out of 355 articles
2025-12-24 00:46:01.002 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 정책 이슈: 규제/정책 (fingerprint=POLICY:규제,대책,정책)
2025-12-24 00:46:01.004 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 정책 이슈: 관세/정책 (fingerprint=POLICY:관세,정책)
2025-12-24 00:46:01.006 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 정책 이슈: 지원/정책 (fingerprint=POLICY:금융위,정책,지원)
2025-12-24 00:46:01.009 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 증시 관련 이슈: 코스닥/코스피 (fingerprint=STOCK:주가,코스닥,코스피)
2025-12-24 00:46:01.012 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 증시 관련 이슈: 상승/주가 (fingerprint=STOCK:상승,주가,증시)
2025-12-24 00:46:01.016 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 금리 관련 이슈: 금리/인하 (fingerprint=RATE:금리,기준금리,인하)
2025-12-24 00:46:01.018 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 부동산 이슈: 부동산/주택 (fingerprint=REALESTATE:부동산,전세,주택)
2025-12-24 00:46:01.022 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 부동산 이슈: 아파트/주택 (fingerprint=REALESTATE:아파트,월세,주택)
2025-12-24 00:46:01.026 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 환율 관련 이슈: 환율/달러 (fingerprint=FX:달러,외환,환율)
2025-12-24 00:46:01.027 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Clustering completed: 0 created, 9 updated, 169 skipped
2025-12-24 00:46:01.027 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - [Cluster] Created 0, Updated 9, Skipped 169
2025-12-24 00:46:01.030 [scheduling-1] [] INFO  c.y.news.card.CardGenerationService - Found 12 card generation targets
2025-12-24 00:46:01.037 [scheduling-1] [] INFO  c.y.news.card.CardGenerationService - Card generation completed: 0 success, 12 skipped, 0 failed
2025-12-24 00:46:01.037 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - [Card] Generated 0, Skipped 12, Failed 0
2025-12-24 00:46:01.046 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - ========== Pipeline finished ==========
Status: SUCCESS
Duration: 1026ms
RSS Saved: 0
Issues Created: 0, Updated: 9
Cards Created: 0, Failed: 0

========================================
2025-12-24 00:48:00.010 [scheduling-1] [] INFO  c.y.news.pipeline.PipelineScheduler - Scheduled pipeline execution started
2025-12-24 00:48:00.010 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - ========== Pipeline started at 2025-12-24T00:48:00.010036200 ==========
2025-12-24 00:48:00.010 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Starting collection from 16 feeds
2025-12-24 00:48:00.049 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.mk.co.kr, entries=50, saved=0
2025-12-24 00:48:00.080 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.hankyung.com, entries=50, saved=0
2025-12-24 00:48:00.104 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=rss.edaily.co.kr, entries=50, saved=0
2025-12-24 00:48:00.280 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=rss.mt.co.kr, entries=100, saved=0
2025-12-24 00:48:00.310 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.yonhapnews.co.kr, entries=0, saved=0
2025-12-24 00:48:00.377 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=www.hani.co.kr, error=Invalid XML: Error on line 1: Content is not allowed in prolog.
2025-12-24 00:48:00.402 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.khan.co.kr, entries=50, saved=0
2025-12-24 00:48:00.705 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=rss.donga.com, entries=50, saved=0
2025-12-24 00:48:00.754 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.chosun.com, entries=100, saved=0
2025-12-24 00:48:00.780 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=newsis.com, error=Invalid XML: Error on line 6: The element type "hr" must be terminated by the matching end-tag "</hr>".
2025-12-24 00:48:00.798 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=newsis.com, error=Invalid XML: Error on line 6: The element type "hr" must be terminated by the matching end-tag "</hr>".
2025-12-24 00:48:00.814 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=newsis.com, error=Invalid XML: Error on line 6: The element type "hr" must be terminated by the matching end-tag "</hr>".
2025-12-24 00:48:00.886 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=rss.kmib.co.kr, error=Failed to resolve 'rss.kmib.co.kr' [A(1)] after 2 queries 
2025-12-24 00:48:00.966 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.pressian.com, entries=25, saved=0
2025-12-24 00:48:01.035 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.sisain.co.kr, entries=20, saved=0
2025-12-24 00:48:01.121 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.labortoday.co.kr, entries=50, saved=0
2025-12-24 00:48:01.121 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Collection complete: totalFeeds=16, success=11, failed=5, totalSaved=0, elapsedMs=1111
2025-12-24 00:48:01.121 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - [RSS] Collected 0 articles
2025-12-24 00:48:01.121 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Starting clustering for articles from last 48 hours, limit=1000
2025-12-24 00:48:01.155 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Loaded 355 articles for clustering
2025-12-24 00:48:01.161 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Classified 210 out of 355 articles
2025-12-24 00:48:01.168 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 정책 이슈: 규제/정책 (fingerprint=POLICY:규제,대책,정책)
2025-12-24 00:48:01.168 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 정책 이슈: 관세/정책 (fingerprint=POLICY:관세,정책)
2025-12-24 00:48:01.174 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 정책 이슈: 지원/정책 (fingerprint=POLICY:금융위,정책,지원)
